date_found,title,company,source,location,salary,score,claude_compatibility,category,reason,url
2026-07-06,Commercial Account Executive (Mid-Market) - Australia,Gitlab,greenhouse/gitlab,"Remote, Australia",,0.0,14.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8589163002
2026-07-06,Lead Data Scientist,Brigit,remoteok,San Francisco,"$185,000 - $215,000",1.5,10.0,development,Low async signal or live-work required; $185k salary.,https://remoteOK.com/remote-jobs/remote-lead-data-scientist-brigit-1134476
2026-07-06,Human Resources Generalist,CoberonChronos,remoteok,New York City Metropolitan Area,,1.0,8.0,operations,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-human-resources-generalist-coberonchronos-1134499
2026-07-06,Freelance RevOps Expert (Close) Remote - 5h/Woche,ProviPanda GmbH,arbeitnow,Hamburg,,1.2,8.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/provipanda-gmbh/freelance-revops-expert-close-remote-5h-woche-hamburg-252980
2026-07-06,Mitarbeiter Marktforschung im Homeoffice,Francavilla Giuseppe,arbeitnow,Munich,,1.8,8.0,support,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/francavilla-giuseppe/mitarbeiter-marktforschung-im-homeoffice-munich-194312
2026-07-06,"Manager, Customer Success Managers, EMEA",Gitlab,greenhouse/gitlab,"Remote, Austria; Remote, Germany",,0.0,6.0,development,Low async signal or live-work required; no salary listed.,https://job-boards.greenhouse.io/gitlab/jobs/8613199002
2026-07-06,Supply Chain Analyst,DIVA,remoteok,"Kitchener, Kitchener, Ontario, Canada",,1.8,0.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-supply-chain-analyst-diva-1134516
2026-07-06,dishwasher,PÃ¼r Simple,remoteok,"Dieppe,",,0.0,0.0,other,Low async signal or live-work required; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-dishwasher-pur-amp-simple-1134492
2026-07-06,Assistente de Processos,Sicoob,remoteok,"BrasÃ­lia, BrasÃ­lia, Distrito Federal, Brasil",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-assistente-de-processos-sicoob-1134513
2026-07-06,**NEW SITE OPENING** Utility Allrounder,Cater Care,remoteok,"Adelaide,",,0.0,0.0,support,Low async signal or live-work required; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-new-site-opening-utility-allrounder-cater-care-1134506
2026-07-06,Auxiliar financeiro,Hiflex Group,remoteok,"SÃ£o Paulo, SÃ£o Paulo, Brasil",,0.0,0.0,operations,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-auxiliar-financeiro-hiflex-group-1134514
2026-07-06,Freelance Experiential Producer,FTP Agency | Food Truck Promotions,remoteok,"New York, New York, New York, United States",$60,1.2,0.0,support,Low async signal or live-work required; $60k salary; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-freelance-experiential-producer-ftp-agency-food-truck-promotions-1134501
2026-07-06,Â¡Vacante Remota AtenciÃ³n al Cliente ContrataciÃ³n RÃ¡pida,GEA PerÃº,remoteok,"Lima, Lima, PerÃº",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-vacante-remota-atencion-al-cliente-contratacion-rapida-gea-peru-1134510
2026-07-06,Technischer Kundendienst,PraxisConcierge,arbeitnow,Stuttgart,,0.0,0.0,support,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/praxisconcierge/technischer-kundendienst-stuttgart-219108
2026-07-06,Werkstudent:in (m/w/d) - Quality Control Analyst (Wärmepumpe),1KOMMA5˚,arbeitnow,Berlin,,0.5,0.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/werkstudentin-quality-control-analyst-warmepumpe-berlin-496419
2026-07-06,Werkstudent:in (m/w/d) - Quality Control Analyst (Photovoltaik),1KOMMA5˚,arbeitnow,Berlin,,0.5,0.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/1komma50/werkstudentin-quality-control-analyst-photovoltaik-berlin-463916
2026-07-06,Werkstudent:in (m/w/d) im Bereich Softwareentwicklung,FLECS Technologies GmbH,arbeitnow,Kempten,,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/flecs-technologies-gmbh/werkstudentin-im-bereich-softwareentwicklung-kempten-479153
2026-07-06,Pressesprecher (m/w/d) im Ehrenamt (Homeoffice),Bundesverbraucherhilfe e.V.,arbeitnow,Berlin,,0.5,0.0,writing,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/bundesverbraucherhilfe-ev/pressesprecher-im-ehrenamt-homeoffice-berlin-81683
2026-07-05,Entry Level Administrative Assistant,Recruitlytics Hiring,remoteok,"Ø§ÙÙ Ø¯ÙÙØ©, Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙØ³Ø¹ÙØ¯ÙØ©",,1.8,86.0,documentation,High async/writing/coding signal; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-entry-level-administrative-assistant-recruitlytics-hiring-1134471
2026-07-05,Administrative Data Entry File Clerk,Recruitlytics Hiring,remoteok,"Alberta, Alberta, Canada",,1.0,60.0,data,Mixed async and real-time tasks; no salary listed.,https://remoteOK.com/remote-jobs/remote-administrative-data-entry-file-clerk-recruitlytics-hiring-1134498
2026-07-05,Senior Quality Engineer,Tellent,remoteok,Remote,"$200,000–$225,000/yr",4.2,34.0,development,Low async signal or live-work required; $200k salary.,https://remoteOK.com/remote-jobs/remote-senior-quality-engineer-tellent-1134436
2026-07-05,Customer Support,Recruitlytics Hiring,remoteok,"Ø§ÙÙ Ø¯ÙÙØ©, Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙÙ Ø¯ÙÙØ© Ø§ÙØ³Ø¹ÙØ¯ÙØ©",,0.5,26.0,support,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-customer-support-recruitlytics-hiring-1134472
2026-07-05,Manager HR Business Partner,LinkedIn,remoteok,"Mountain View, Mountain View, California, United States","$144,000",2.8,26.0,documentation,Low async signal or live-work required; $144k salary; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-manager-hr-business-partner-linkedin-1134451
2026-07-05,Temp HR Coordinator People Operations,Headspace,remoteok,"Austin, Austin, Texas, United States",$34,2.5,26.0,documentation,Low async signal or live-work required; $34k salary.,https://remoteOK.com/remote-jobs/remote-temp-hr-coordinator-people-operations-headspace-1134475
2026-07-05,Procurement Coordinator,CXC Upstream Ltd,remoteok,"Ø¯Ø¨Ù, Ø¯Ø¨Ù Ø§ÙØ¥Ù Ø§Ø±Ø§Øª Ø§ÙØ¹Ø±Ø¨ÙØ© Ø§ÙÙ ØªØ­Ø¯Ø©",,2.5,26.0,documentation,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-procurement-coordinator-cxc-upstream-ltd-1134473
2026-07-05,Remote Market Research Assistant (Entry-Level),Francavilla Giuseppe,arbeitnow,Munich,,4.0,24.0,research,Low async signal or live-work required; salary mentioned but unclear.,https://www.arbeitnow.com/jobs/companies/francavilla-giuseppe/remote-market-research-assistant-entry-level-munich-36432
2026-07-05,File Clerk,Recruitlytics Hiring,remoteok,"Hong Kong, Hong Kong, Hong Kong SAR",,1.0,18.0,operations,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-file-clerk-recruitlytics-hiring-1134495
2026-07-05,Member of Marketing Staff,Slingshot,remoteok,"New York,",$93,2.5,18.0,writing,Low async signal or live-work required; $93k salary.,https://remoteOK.com/remote-jobs/remote-member-of-marketing-staff-slingshot-1134448
2026-07-05,Online Casino Game Tester,RG T Solutions,remoteok,"New York,","$1,000",0.8,16.0,support,Low async signal or live-work required; $25k salary.,https://remoteOK.com/remote-jobs/remote-online-casino-game-tester-rgampt-solutions-1134455
2026-07-05,Associate Accounts Payable Expert,Capgemini,remoteok,"Greater Kolkata Area,",,2.2,14.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-associate-accounts-payable-expert-capgemini-1134474
2026-07-05,Associate Officer ARFF,Adani Airport Holdings Ltd,remoteok,"Mangaluru,",,1.0,8.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-associate-officer-arff-adani-airport-holdings-ltd-1134460
2026-07-05,Jobs,Konkan Development Society,remoteok,"South Goa,",,0.0,0.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-jobs-konkan-development-society-1134490
2026-07-05,All Positions,Tamworth Regional Council,remoteok,"Tamworth,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-all-positions-tamworth-regional-council-1134462
2026-07-05,Business Analyst,Blockchain.com,remoteok,"New York, New York, United States",$1,1.0,0.0,development,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-business-analyst-blockchain-com-1134457
2026-07-05,Special Services Associate AIRDRIE,The Home Depot Canada,remoteok,"Airdrie,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-special-services-associate-airdrie-the-home-depot-canada-1134446
2026-07-05,f,Ajax Systems,remoteok,"Greater Uzhgorod Area,",,0.0,0.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-f-ajax-systems-1134445
2026-07-05,Buyer I,Jabil,remoteok,"New Delhi, New Delhi, Delhi, India",,0.0,0.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-buyer-i-jabil-1134489
2026-07-05,Watch Clerk,City of Campbell River,remoteok,"Campbell River,",,0.0,0.0,support,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-watch-clerk-city-of-campbell-river-1134493
2026-07-05,Supply Chain Director,Novaris Search,remoteok,New York City Metropolitan Area,,0.0,0.0,support,Low async signal or live-work required; no salary listed; on-site/travel flags present.,https://remoteOK.com/remote-jobs/remote-supply-chain-director-novaris-search-1134454
2026-07-05,Pedagogy Specialist English,CloudFactory,remoteok,"Massachusetts, Massachusetts, United States",,0.8,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-pedagogy-specialist-english-cloudfactory-1134456
2026-07-05,Supervisora de OperaÃ§Ãµes e Reservas Remoto,PANROTAS,remoteok,"Hellevoetsluis,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-supervisora-de-operacoes-e-reservas-remoto-panrotas-1134468
2026-07-05,General Operative Northern Ireland,ABP Food Group,remoteok,"Northern Ireland,",,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-general-operative-northern-ireland-abp-food-group-1134483
2026-07-05,Greenskeeper,City of Brantford,remoteok,"Brantford,",,0.0,0.0,other,Low async signal or live-work required; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-greenskeeper-city-of-brantford-1134491
2026-07-05,Computer Aided Design Designer,Indovance Inc,remoteok,"Pune Division, Pune Division, Maharashtra, India",,0.0,0.0,development,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-computer-aided-design-designer-indovance-inc-1134470
2026-07-05,Custodian,"KBR, Inc.",remoteok,"Alice Springs,",,1.8,0.0,development,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-custodian-kbr-inc-1134467
2026-07-05,Talent Acquisition Specialist / Recruiter (m/w/d),RealStudio GmbH,arbeitnow,Berlin,,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/realstudio-gmbh/talent-acquisition-specialist-recruiter-berlin-245887
2026-07-05,Remote Praktikum Lektorat & Korrektorat im Verlag (m/w/d),Litura GmbH,arbeitnow,Berlin,,0.0,0.0,other,Low async signal or live-work required; no salary listed.,https://www.arbeitnow.com/jobs/companies/litura-gmbh/remote-praktikum-lektorat-korrektorat-im-verlag-berlin-137362
2026-07-04,Full Stack Developer first UK,Better Futures Multi Academy Trust,remoteok,Remote,"$30,000–$40,000/yr",0.5,90.0,development,High async/writing/coding signal; $30k salary.,https://remoteOK.com/remote-jobs/remote-full-stack-developer-first-uk-better-futures-multi-academy-trust-1134395
2026-07-04,Entry Level Administrative Assistant,ReLyticx HR,remoteok,"Alberta, Alberta, Canada",,1.8,86.0,documentation,High async/writing/coding signal; salary mentioned but unclear.,https://remoteOK.com/remote-jobs/remote-entry-level-administrative-assistant-relyticx-hr-1134433
2026-07-04,Senior Fullstack Entwickler (m/w/d),Rockstardevelopers GmbH,arbeitnow,Stuttgart,,0.0,76.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/rockstardevelopers-gmbh/senior-fullstack-entwickler-stuttgart-244616
2026-07-04,Senior Fullstack Entwickler (m/w/d) - mit Projekterfahrung Deutsche Bahn / DB Systel,Rockstardevelopers GmbH,arbeitnow,Stuttgart,,0.0,76.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/rockstardevelopers-gmbh/senior-fullstack-entwickler-mit-projekterfahrung-deutsche-bahn-db-systel-stuttgart-384448
2026-07-04,Senior Fullstack Entwickler (m/w/d) - Behörden & öffentlicher Sektor,Rockstardevelopers GmbH,arbeitnow,Stuttgart,,0.0,76.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/rockstardevelopers-gmbh/senior-fullstack-entwickler-behorden-offentlicher-sektor-stuttgart-54221
2026-07-04,Content Strategist (m/w/d) E-Commerce,Neolymp,arbeitnow,Berlin,,0.8,72.0,writing,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/neolymp/content-strategist-e-commerce-berlin-173388
2026-07-04,Project Manager Donut Studios,New Engen,remoteok,"New York, New York, New York, United States","$55,000-$65,000",3.8,68.0,writing,Mixed async and real-time tasks; $55k salary.,https://remoteOK.com/remote-jobs/remote-project-manager-donut-studios-new-engen-1134458
2026-07-04,Senior AI Engineer Architect,Lemon.io,remoteok,Remote,"$80,000–$190,000/yr",0.8,62.0,development,Mixed async and real-time tasks; $11k salary.,https://remoteOK.com/remote-jobs/remote-senior-ai-engineer-architect-lemon-io-1134396
2026-07-04,Associate Account Strategist Donut Studios,New Engen,remoteok,"New York, New York, New York, United States","$50,000-$60,000",3.8,60.0,documentation,Mixed async and real-time tasks; $50k salary.,https://remoteOK.com/remote-jobs/remote-associate-account-strategist-donut-studios-new-engen-1134405
2026-07-04,"Senior Software Engineer (PHP, TypeScript, Node.js) m/w/d",easybill GmbH,arbeitnow,Willich,,0.0,60.0,development,Mixed async and real-time tasks; no salary listed.,https://www.arbeitnow.com/jobs/companies/easybill-gmbh/senior-software-engineer-php-typescript-nodejs-willich-389625
2026-07-04,Junior Data Analyst,Numa,remoteok,"Lisboa, Lisboa, Lisboa, Portugal",,1.0,40.0,data,Low async signal or live-work required; no salary listed.,https://remoteOK.com/remote-jobs/remote-junior-data-analyst-numa-1134429
